question,answer,id,source
where is Water Street,Gables Water Street is located on Lake Carolyn in Las Colinas ,3e0e5984-88d8-4c4c-9f5b-0e12e3440e45,MSMARCO
where is Tucume in Peru,The North Coast of Peru ,cadda653-77e8-4033-a134-10c95cde9605,MSMARCO
where is Paulsboro New Jersey,It is located in the 1st Congressional District and is part of New Jersey s 3rd state legislative district ,aab3469b-43d6-40a7-be88-f3218eb8570a,MSMARCO
where is Nome Texas,A city in Jefferson County and Liberty County  Texas  United States ,761a1a93-7d46-4b81-8aa8-d9bffa763d5c,MSMARCO
where is Springhill camp in Michigan,In Evart ,9f368849-e040-4efb-970e-332ffc77231e,MSMARCO
what township is Bellefonte in,Centre County,9f827d73-3776-4096-b02c-5b0c929a015e,MSMARCO
where is Juliette Georgia located,It is in Monroe County  Georgia  United States ,c019a8b7-dabc-4afa-849f-5791d2256cb9,MSMARCO
where is central Lowland,In the United States and Canada ,f1252ea9-bb95-422a-a6f9-2e0fb75bd542,MSMARCO
which state has Mammoth Cave,Kentucky,2363a1dd-9658-45bf-b25c-b4fa885740d7,MSMARCO
what is Venice City Centre,No Answer Present ,e08e4ef4-8411-4ae0-ae92-2db43ac90015,MSMARCO
where is Enumclaw,Enumclaw is a city in King County  Washington  United States ,36e84512-46e1-4a8d-ac22-5a21d5a33da8,MSMARCO
what parish is Washington Louisiana in,No Answer Present ,4a342331-98d7-4942-ad96-6da3e88736e8,MSMARCO
where is the Flaming Gorge Lake located in Utah,In Flaming Gorge National Recreation Area,09650d3e-721d-4af7-aae1-5322e9acb7f8,MSMARCO
which part of Europe is United Kingdom in,Sovereign state in Europe,dcabec74-25e7-4de9-a80a-c6c39058b70c,MSMARCO
what state is Washington in,In the Pacific Northwest region of the United States ,a909a691-f19d-4592-b502-6cfd635058b8,MSMARCO
where was the last Spike driven in the CPR,Craigellachie  British Columbia,771976d5-eee7-4672-9336-6ab35c96aac5,MSMARCO
where is a Monsoon,India  Parts of Africa  Asia  North America  Australia  and Europe ,a63560bd-775a-45b7-9fb6-c288baf2ece2,MSMARCO
where is Cudahy Wisconsin,Milwaukee County,57a431bb-3229-4a01-b0ff-78a43d85c3f9,MSMARCO
where is Wheaton Illinois,A suburban city in Milton and Winfield Townships and is the county seat of DuPage County  Illinois  United States  It is located approximately 30 miles  48 km  west of Chicago which abuts the shore of Lake Michigan ,15444085-2702-462c-a3ed-43881e72c3de,MSMARCO
where is suny Geneseo located,42 Court Street across ,9ef7b8fb-d01e-4407-be97-0ef1288a3f29,MSMARCO
where can you float the Comal River,No Answer Present ,a8b8e38b-1f6a-42d2-b436-ce8e76adf904,MSMARCO
what is the address of sungard availability services located in Long Island City,No Answer Present ,fa53c2b4-6cd3-466e-ae8d-89654afb935e,MSMARCO
where is Healdsburg California,In Sonoma County  California  in the United States ,c9253d02-2259-45d1-a2d3-1b5c3e90b437,MSMARCO
where is Lakeland,It is located between Orlando and Tampa in Polk County ,bd8027b0-92d8-4d14-89f8-d36910a2126f,MSMARCO
where is Maatsuyker Island,It is located 5 5 kilometres  3 4 mi  off the south coast of Tasmania  Australia ,75630fe7-9d91-49e9-b55f-7a7a0afd5ba2,MSMARCO
where is Midtown New York,New York  NY  US ,5d76ad77-e83d-4d41-9778-a97cce85fca9,MSMARCO
what town does The Rhine River Run through,Strasbourg and Koblenz ,cf70f87b-b31d-4767-98db-21affea2bb24,MSMARCO
where is Salamis,Ancient Greek city state on the east coast of Cyprus  at the mouth of the river Pedieos  6 km north of modern Famagusta ,947dd3c3-8fef-448e-9d29-010ce3cae633,MSMARCO
where is the State hospital in Wyoming,In Evanston  WY ,52896f0b-1923-424f-854c-a40363b2a335,MSMARCO
where is Sea Girt,It is a borough in Monmouth County  New Jersey  United States ,92d2455b-2a84-4eeb-840b-2333a7072ed7,MSMARCO
where is Dade City Florida,It is located in Pasco County ,a1c9928d-ed82-4317-9087-25a42c928328,MSMARCO
where is Kennesaw Georgia,In northwestern Cobb County  bordered by the city of Acworth to the northwest ,174c5a1c-81de-4105-850a-3b7ab5968a57,MSMARCO
what region is Colorado in,Wyoming and Nebraska on the north  New Mexico and Oklahoma on the south  Nebraska and Kansas on the east and Utah on the west ,224f8acc-2514-4835-a5d4-243b7de2808a,MSMARCO
where is Portland or Union Station,Near the west shore of the Willamette River in the Old Town Chinatown section of Portland  Oregon  United States ,9e961b45-6999-4ccc-bdb5-8a1983ab6bbe,MSMARCO
where is Dublin located,Franklin  Delaware ,9d7a6d10-3e5f-49cf-a2e4-6ca3a6124c35,MSMARCO
where Marty Haugen was born,Minnesota,365c3544-06ed-4f49-9f8d-dcb45932ac39,MSMARCO
where is Disputanta Virginia,In Prince George County  Virginia  United States ,b309f6f5-b952-40a0-a65c-f1eb5aa47d9a,MSMARCO
where is Farwell Michigan,Farwell is a village in Clare County in the U S  state of Michigan ,4657dbaf-c8a6-4b09-bed1-163221e83448,MSMARCO
where is Greyhound in southwest Houston,No Answer Present ,b3294d00-c087-404c-99b5-10c099eebc8d,MSMARCO
where is Norristown,In Montgomery county Pennsylvania,bf9d44d9-c18a-4f56-ba5d-f3652adc1b46,MSMARCO
where is Fordham University located,Bronx,add3efc3-1f05-4d54-af90-da9a34dcddc8,MSMARCO
where is Colton California,San Bernardino County,bf53b1bf-713c-46e7-b4e4-124228cfc4a5,MSMARCO
where is Aulander North Carolina,The primary coordinate point for Aulander is located at latitude 36 228 and longitude  77 1136 in Bertie County ,3ea04353-52a9-493e-9fc2-1614e79e61ce,MSMARCO
what zone is Covent Garden,Masala Zone,d8be41e6-61fc-4b09-aba8-2ea2d4ca37ad,MSMARCO
where is East Penfield Baptist Church,4303 in Fairport  New York ,5a18d449-2ef7-4ddf-8d26-c02145e73570,MSMARCO
where is myer centre Brisbane,The Myer Centre is located between the Queen Street Mall and Elizabeth Street in Brisbane  Queensland  Australia ,cc758a5a-510d-4171-af2a-4ae6ce03cb58,MSMARCO
where is Yaak valley Montana,No Answer Present ,0c768189-6ecc-489b-9ba7-33f833118803,MSMARCO
where is Boyne City Michigan,It is a city in Charlevoix County in the U S  state of Michigan ,54d386a0-a758-48f4-ab80-6d025d4b67c5,MSMARCO
where does dash bus pickup at Pentagon,Pentagon Metrorail station,646226c0-602b-4d50-9260-877dc413441c,MSMARCO
where can i buy nemiroff vodka in Minnesota,No Answer Present ,8293d997-bf05-4d95-bde2-d7e27314c567,MSMARCO
what town has Mount Rushmore,South Dakota,9ac607f5-0265-4f2c-8861-1a3e2e0f53e8,MSMARCO
where is Rainbow Falls Highlands,Blue Ridge Mountains of North Carolina ,95e988eb-1665-4850-96e8-2ea7ef939131,MSMARCO
where is Kachemak Bay,Alaska,95244b2b-8660-4b8a-b01b-85756dca74ea,MSMARCO
where is Lamar Colorado,In Prowers County  Colorado  United States ,0473a959-4aee-4b1e-a72c-179109e5d532,MSMARCO
where is Montserrat,Leeward,ef42669e-f9b3-4e71-a784-2efdef959dba,MSMARCO
where is Sanchi located,Madhya Pradesh  India ,308f4645-82ed-4db3-881c-2e3733eb6d28,MSMARCO
what  s the weather in Panajachel Guatemala,No Answer Present ,f9efa729-4a5d-4023-a912-c82a1deb1e04,MSMARCO
where was barry Sanders born,Wichita  Kansas ,0a4f80ae-b1df-4bc4-8cca-ee757d236b7a,MSMARCO
which county is DeLand Florida in,Volusia County,80acd7a7-d8f0-4edc-bd88-bf16311cebe0,MSMARCO
where was the movie Twilight filmed,Portland Area,181d75fe-c9d4-49f8-8950-88477773800a,MSMARCO
where is Mattituck Rhode Island,Mattituck New York on our local forum with over 2 000 000 registered users ,1e080a4b-3a2e-446e-8a5a-edc59fffc1bb,MSMARCO
which desert is near Dallas,No Answer Present ,a43395e6-1e54-40aa-ada9-71cab205ddb7,MSMARCO
where is Lehi Utah located,In Utah County  United States,46851305-4218-45a5-a952-96cfab8e739a,MSMARCO
where is the Cleveland federal Reserve Bank connected to,No Answer Present ,31529bb5-fa03-4184-b0e4-0373c8173b8e,MSMARCO
where christina Aguilera was born,Staten Island  New york,71f94cb2-a84d-4936-a317-bfcf4f666d98,MSMARCO
which airport is nearest Palo Alto,San Jose,8a73314f-efb8-4a53-a0ce-3c0556e23fe2,MSMARCO
where is Catalina Island,Catalina  is a rocky island off the coast of the U S  state of California in the Gulf of Santa Catalina ,ae207550-4925-4a64-9f00-7a965a13deb6,MSMARCO
where is Woodford Virginia,It is located in Caroline County ,0d32ea81-a69a-4c73-8120-b3312409be93,MSMARCO
where is Tulare California,It is located in the Central San Joaquin Valley along Highway 99  45 miles south of Fresno and 60 miles north of Bakersfield ,781da41e-2d67-465a-8498-b2558e671c58,MSMARCO
where is orange California,The city of Orange is located in Orange County  California ,c6626aae-1b5a-4705-9cde-aad8c8c4d014,MSMARCO
where is Barker Reservoir,Located in the state of Colorado  United States ,c7ab78c3-60eb-4e3f-b8ee-b1c39856d5ba,MSMARCO
where does bill Clinton House,At 930 West Clinton Drive in Fayetteville  Arkansas ,8677dbdd-fd3a-4ece-b95a-56ae9faad799,MSMARCO
where is Bellevue College located,Washington,56c30df9-2126-419b-af43-56a44b968497,MSMARCO
where is Pleasant Hill California,Pleasant Hill is a city in Contra Costa County  California  United States ,55a15a15-6a95-4c57-8a98-e6a568ffce81,MSMARCO
what  s what city is the airport in Belize,City Of Belmopan Municipal Airport ,8f593b5b-2a0d-4b62-9acd-8a676f236cff,MSMARCO
where is memorial Mound,Dartmouth Avenue in Bessemer ,eb4bb47b-6a5a-4388-a7db-098c2136a66f,MSMARCO
what part of the state of Mississippi is Biloxi located,No Answer Present ,bd084b4e-00d9-42f6-b028-96f1eb0ab36d,MSMARCO
where is Cairo,It is located in Grady County in southwest Georgia  thirty miles north of Tallahassee  Florida ,f41458f1-d091-4ad3-aa01-f3e015cc480e,MSMARCO
where is Sapporo,It is located in shikari Subprefecture  the capital of Hokkaido Prefecture  and an ordinance designated city of Japan ,e2d0f6c6-7726-4325-b0ae-50c464b5d88c,MSMARCO
where is Wahoo Nebraska,In United States ,3f306c0f-31c7-4db4-a338-313766630845,MSMARCO
where is Royse City Texas located,Rockwall County  Texas ,b2febf87-773b-4cb2-ab38-551dd8e84421,MSMARCO
where did the olmec originate from in Africa,In Africa and to some extent in Melanesia ,6cce4a3e-93fb-4f72-b55c-e583e7a091b5,MSMARCO
where is Orting Washington,Orting is a city in Pierce County  Washington  United States ,9caf05a3-d18a-40e0-b234-7a3004ffc296,MSMARCO
where is Roan Tennessee,In Carter County,a6096e2b-f030-4229-8c22-5c7a245a8992,MSMARCO
where is Cottage Grove or,No Answer Present ,956938bd-7a35-477e-9828-d2597451b68e,MSMARCO
where does the New Madrid fault Line Run,Stretching to the southwest From New  Madrid ,84a851c3-e503-4ce4-96c2-58fee0c0015f,MSMARCO
what state are in the northeast United States,Connecticut  Delaware  Maine  Massachusetts  Maryland  New Hampshire  New Jersey  New York  Pennsylvania  Rhode Island and Vermont states are in the Northeast United States ,7a8e795d-7e27-4b76-98e8-eb15f433cbdc,MSMARCO
what township is Summitville Indiana in,Madison County,9d48768b-f6ba-4a0c-8a99-b840ec692c0b,MSMARCO
what state is Tabasco in,Tabasco is located on the Gulf of Mexico in the southeastern region of the country ,16bb9013-4bea-4fdf-9fa8-e81e760e68b8,MSMARCO
where is Amboy Indiana,No Answer Present ,2588e1ed-a267-4199-aaa9-cf0b716d704f,MSMARCO
what is the boundary of City of Los Angeles,No Answer Present ,a2676a1a-b3c7-40a4-bfca-b106963cc475,MSMARCO
where is Atlanta,In the U S  state of Georgia ,07239975-6274-4c83-b14f-b69e3111dd0a,MSMARCO
where is Montana vernon Maine near,No Answer Present ,b221ed2b-c135-4b4f-ac85-ac4c6775f068,MSMARCO
what province is Evesham in,West Jersey ,4bc04b1c-9a11-42a6-a6ac-e8412cd1a932,MSMARCO
what state does epa Oversight Ahera,No Answer Present ,0b2a17cb-74ee-4cda-8626-dfa4dbc21a7c,MSMARCO
where is Boiling River in Yellowstone,It is located  in the Mammoth Hot Springs area near the north entrance of Yellowstone National Park ,1a1305a9-706e-4287-a0c3-968b5a216090,MSMARCO
where is The Volcano in ARK,No Answer Present ,80073e3d-f0ec-4427-9ef8-9a831d5442dd,MSMARCO
where is Tombstone Arizona,Cochise County  Arizona  United States ,55164164-728e-41f6-b9cf-a111c602f66f,MSMARCO
where is Bloomsburg New York,It is a village in Sullivan County  New York  United States ,646b3b28-c06e-49df-bcc3-e7ef4045d24e,MSMARCO
where is port Fiume,In Kvarner,bc59c89e-da8f-4848-8f33-ed2ebed0b7ad,MSMARCO
where is andrews Texas,A city in and the county seat of Andrews County in the State of Texas within the West Texas region ,d8996df9-6ed0-4842-8d1a-a04b26abe84a,MSMARCO
where is the house that american horror story the Coven was filmed,In new Orleans,9dadeba8-15ce-4664-9843-15934fdd24db,MSMARCO
where is Brevard College in North Carolina,In Brevard  North Carolina  United States ,98479fc4-035e-4527-9aea-dc4e4660b2b3,MSMARCO
where is Grand Palladium in Jamaica,Beachfront on the breathtaking blue water of the northern Jamaica coast ,24cf251b-ed83-4d9a-b84e-43610bdd7290,MSMARCO
where is Pembroke Pines Florida located,In Broward County  Florida  United States ,a38e78df-83e8-4d4e-af3e-e488ba594e72,MSMARCO
where is Walton  s mountain located in Virginia,It is about 30 miles south of Charlottesville  Situated between Rockfish Gap and Scottsville ,e0bd112e-8d86-4bd3-ad59-2a846a91ab3d,MSMARCO
what is the smallest province in Australia,Tasmania,2e3d1fda-ed4a-4134-978c-b4efc2370276,MSMARCO
what is the closest Marriott Hotel near the Eurostar in ParisFrance,No Answer Present ,c5c7e0ba-9d13-45fb-abe5-22f16762ebec,MSMARCO
where is the deepest part of the Atlantic Ocean,Iwsn the Puerto Rico Trench ,3a6d97aa-6b75-4187-8ae3-1ca0bf64696f,MSMARCO
where is Eustis,Franklin County  Maine  United States ,dd8f6d2b-a637-4740-998c-8419185258eb,MSMARCO
what is the airport in kauai Hawaii,Lihue,d2224695-e0d2-4ee7-817b-f984cd6a6348,MSMARCO
where is Show Low Arizona,In Navajo County  Arizona  United States,4992961a-f6d7-44ef-9cb2-507fa5a6776c,MSMARCO
where is Fleming Georgia,It is located in southeast Georgia in Liberty County ,710a2d04-ee47-4611-8b1d-489c4b1040f6,MSMARCO
where is Israel located in,No Answer Present ,7dd2e858-fcc5-4cd5-84c7-5fc678d0a6cf,MSMARCO
where is Hemingway buried,Ketchum Cemetery  ketchum  Idaho ,b8b90214-2f2b-4dc7-887b-bb065c107c7c,MSMARCO
what is the county of Hollister,San Benito County,a5b277a6-7600-4865-b26c-2d398b3f5cce,MSMARCO
where is The Abbey Notre Dame Delaware Fontgombault located,In the département of Indre  in the province of Berry  France ,3b70914c-e069-4a13-a059-dac99d82ceda,MSMARCO
where is the Biota located,Airai  Palau,7b5cdc16-cfee-473d-8ccd-5c28d182be88,MSMARCO
where is Goshen California,Visalia  Tulare County  California  United States ,40d0cffa-2bbf-4c13-a30a-4e3bdfa74ced,MSMARCO
where is Paige Arizona,In northern Arizona located on the southern shores of magnificent Lake Powell ,93a82d9b-1c83-430c-b2ee-d0c255427dfe,MSMARCO
where is the Dinosaur Park,The Dinosaur Park is situated on Sir Robert Norramby  s estate at Ulfstead ,65616d4f-3840-4af1-a430-9889812d807c,MSMARCO
which county is Orange Beach,No Answer Present ,dc990010-3370-4c4d-86a4-0d0e31effa6e,MSMARCO
where is Rockfish harvested,No Answer Present ,68449210-0a4d-45f9-bfe7-cde7d9c38100,MSMARCO
where can you mine Lithium,North Carolina  town of Kings Mountain ,c2079789-2ea7-44ae-a1b2-f5a4cfaae4bd,MSMARCO
what location is Marseille France located,It is located along the Mediterranean Sea in the southeastern part of France ,795716f4-9fc9-43e1-8012-c57b69bbc275,MSMARCO
what time zone is Vestavia Alabama,The time zone in vestavia Alabama is Central Standard Time zone ,b0470741-b590-49f2-a727-f967f1367105,MSMARCO
where is Grenada street in Springdale Arkansas,No Answer Present ,5237e561-8273-4e94-b679-f224d6627374,MSMARCO
what region is Dixie in Utah,Utah s Dixie is the nickname for primarily the populated  lower elevation area of south central Washington County in southwestern Utah  ,57421707-842a-4ca7-81dd-817d2c71e35a,MSMARCO
where is Breckenridge Colorado,Summit County  United States ,db23592c-4d5c-404b-99f0-5f717aa343a2,MSMARCO
where is Romford,In the London Borough of Havering ,30814c37-aab5-4941-989c-5468013fa7c0,MSMARCO
where do grey wolf live in Florida,The subspecies of grey fox that lives Florida is the Urocyon cinereoargenteus floridanus  which exists in the Gulf States that lie in the southeastern United States  These states include southern South Carolina  Georgia  Florida  Alabama  Mississippi  and eastern Texas ,082b0137-f05b-451c-9c0b-dd5a3d902759,MSMARCO
where is Nipigon,In Ontario ,82fc5847-9e77-423a-8480-0229860f96b0,MSMARCO
where is Bond County Illinois,Greenville,a924929d-2648-4dc3-b7ae-94e9fb49dbdb,MSMARCO
where did the name Niagara Falls origonate,Lake Ontario,ed94ca74-8ec0-4fec-828b-dd64e8770243,MSMARCO
where does drew Barrymore live,In Culver City  California ,2dcf6d3b-bc1a-4572-8958-d37f063b22e0,MSMARCO
where is the Gran Bahia Principe in Jamaica,It is located on the beachfront in Runaway Bay ,b5a97e22-9646-49a8-b2f4-4a680ca4dc4c,MSMARCO
where is Sea Ranch California,No Answer Present ,e6d55494-cea7-42c5-a4aa-3cc5ce670ea8,MSMARCO
where is Baja California,Mexico,7925b12a-293f-46d8-8216-f59ac64261e5,MSMARCO
where does Theresa Caputo live,In hicksville,4d4e6cc8-3698-43de-8615-4f2feb4ea02b,MSMARCO
where is Consecon Ontario,Prince Edward county,64d0d2ff-ad56-4ea2-80cc-ac253655bf18,MSMARCO
where is Louisiana costa Omaha,No Answer Present ,c2e60472-2f82-43eb-bda0-debd6e6589cf,MSMARCO
where is nevada Missouri located,It is a city in a county seat of Vernon County  Missouri  United States ,826f5a38-654f-43f9-8c5d-d8b6608bb58d,MSMARCO
what is the largest county in Alaska,North Slope Borough ,95a4cebd-0dd4-4b70-a738-c5c1aca87d74,MSMARCO
what state was the Gold Rush,California,5c348cff-cc60-4ef3-9cce-47f4da668753,MSMARCO
where is lee Westwood from,No Answer Present ,2446b2d4-f870-4a68-aaeb-fa611b136a98,MSMARCO
what seafaring culture was based on the island of Crete,No Answer Present ,33ada361-1bd8-4ef9-b1bf-e4fbc6622001,MSMARCO
what is the closest airport to Marco Island Florida,Southwest Florida International Airport ,c2f19378-e282-471c-aff2-51dd3fbb44e9,MSMARCO
where is Estoril,Portugal,3437c2cb-a4ba-4cf7-aedc-5c32e5cd71f3,MSMARCO
what region is Oregon in,West coast  U S A ,0b663940-1365-4c0e-87a3-b0994d27de51,MSMARCO
where is Wakenaam,In Guyana  situated between Maria Johanna and Caledonia  and is also nearby to Arthurville ,a4e70eb3-7e69-47ab-9138-def9e0c455fd,MSMARCO
where is Wildwood Florida,In Sumter County  United States ,833d0290-62f8-4203-9cc7-e6afc9b296c7,MSMARCO
where is Hong Kong located,Eastern Asia ,abccd416-3593-4e07-9742-c5c608b51d4b,MSMARCO
